영구번호,화장실명,위도,경도,좌표정확도,좌표출처,카카오장소ID,카카오장소명,이름유사도,사유
WC026646,곤충박물관 1층,36.0131420448618,127.75877031756,A,kakao_place_bldg,11049464,무주반디랜드 무주곤충박물관,0.56,"캠퍼스·단지 건물 좌표(구분어 곤충박물관, 묶음 좌표에서 264m)"
WC048997,농업기술센터1층 화장실,36.0803559782137,128.100492641668,A,kakao_place_bldg,8191275,김천시 농업기술센터,0.8,"캠퍼스·단지 건물 좌표(구분어 농업기술센터, 묶음 좌표에서 318m)"
WC048996,농업기술센터 2층화장실,36.0803559782137,128.100492641668,A,kakao_place_bldg,8191275,김천시 농업기술센터,0.8,"캠퍼스·단지 건물 좌표(구분어 농업기술센터, 묶음 좌표에서 318m)"
WC027978,동락공원 민속정원 화장실,36.0940809273678,128.402596624425,A,kakao_place_bldg,17560217,동락공원 민속정원,1.0,"캠퍼스·단지 건물 좌표(구분어 민속정원, 묶음 좌표에서 602m)"
WC048938,농소면보건지소 화장실,36.1057644501182,128.172403878002,A,kakao_place_bldg,11020343,농소면보건지소,1.0,"캠퍼스·단지 건물 좌표(구분어 농소면보건지소, 묶음 좌표에서 31m)"
WC048883,여행자센터 화장실,36.116985448336,128.009776885142,A,kakao_place_bldg,1256869834,김천여행자센터,0.83,"캠퍼스·단지 건물 좌표(구분어 여행자센터, 묶음 좌표에서 144m)"
WC027887,구미시청 별관4 화장실,36.1197792606984,128.343260296569,A,kakao_place_bldg,115759561,구미시청 별관4,1.0,"캠퍼스·단지 건물 좌표(구분어 별관, 묶음 좌표에서 57m)"
WC028528,삼국유사면보건지소 화장실,36.1233282105112,128.794431496791,A,kakao_place_bldg,21659969,군위군삼국유사면보건지소,0.86,"캠퍼스·단지 건물 좌표(구분어 보건지소, 묶음 좌표에서 44m)"
WC007430,삼국유사면보건지소 화장실,36.1233282105112,128.794431496791,A,kakao_place_bldg,21659969,군위군삼국유사면보건지소,0.86,"캠퍼스·단지 건물 좌표(구분어 보건지소, 묶음 좌표에서 44m)"
WC027935,낙동강체육공원 1주차장 화장실,36.1312698034578,128.368875515822,A,kakao_place_bldg,1280356416,낙동강체육공원 제1주차장,0.96,"캠퍼스·단지 건물 좌표(구분어 주차장, 묶음 좌표에서 74m)"
WC048879,김천실내수영장 1층,36.14422037422417,128.08820027383837,A,kakao_place_bldg,8236829,김천종합스포츠타운 김천실내수영장,0.61,"캠퍼스·단지 건물 좌표(구분어 김천실내수영장, 묶음 좌표에서 526m)"
WC048876,김천실내수영장 3층,36.14422037422417,128.08820027383837,A,kakao_place_bldg,8236829,김천종합스포츠타운 김천실내수영장,0.61,"캠퍼스·단지 건물 좌표(구분어 김천실내수영장, 묶음 좌표에서 526m)"
WC048875,국민체육센터 1층,36.14499467778796,128.0885742894742,A,kakao_place_bldg,1048044184,김천국민체육센터,0.86,"캠퍼스·단지 건물 좌표(구분어 국민체육센터, 묶음 좌표에서 618m)"
WC048874,국민체육센터 2층,36.14499467778796,128.0885742894742,A,kakao_place_bldg,1048044184,김천국민체육센터,0.86,"캠퍼스·단지 건물 좌표(구분어 국민체육센터, 묶음 좌표에서 618m)"
WC023749,CCTV 통합관제센터 화장실,36.17540087514739,127.78525447342595,A,kakao_place_bldg,1400521884,영동군CCTV통합관제센터,0.87,"캠퍼스·단지 건물 좌표(구분어 CCTV통합관제센터, 묶음 좌표에서 195m)"
WC023733,영동군청,36.1749928212919,127.783438619241,A,kakao_place_bldg,8009810,영동군청,1.0,"캠퍼스·단지 건물 좌표(구분어 영동군청, 묶음 좌표에서 26m)"
WC023732,영동군의회,36.1751830979651,127.784107428938,A,kakao_place_bldg,17807066,영동군의회,1.0,"캠퍼스·단지 건물 좌표(구분어 영동군의회, 묶음 좌표에서 90m)"
WC049005,감문면 보건지소 화장실,36.2143157028318,128.181351985308,A,kakao_place_bldg,21659866,감문면보건지소,1.0,"캠퍼스·단지 건물 좌표(구분어 감문면보건지소, 묶음 좌표에서 46m)"
WC028523,군위(춘천)주유소,36.266985133914,128.577036244519,A,kakao_place_bldg,336374545,군위휴게소 주유소 춘천방향,0.53,"캠퍼스·단지 건물 좌표(구분어 주유소, 묶음 좌표에서 296m)"
WC028521,군위(춘천)휴게소,36.2654861173125,128.577006098369,A,kakao_place_bldg,11421479,군위휴게소 춘천방향,0.62,"캠퍼스·단지 건물 좌표(구분어 휴게소, 묶음 좌표에서 141m)"
WC007437,군위(춘천)휴게소,36.2654861173125,128.577006098369,A,kakao_place_bldg,11421479,군위휴게소 춘천방향,0.62,"캠퍼스·단지 건물 좌표(구분어 휴게소, 묶음 좌표에서 141m)"
WC007435,군위(춘천)주유소,36.266985133914,128.577036244519,A,kakao_place_bldg,336374545,군위휴게소 주유소 춘천방향,0.53,"캠퍼스·단지 건물 좌표(구분어 주유소, 묶음 좌표에서 296m)"
WC028522,군위(부산)주유소,36.2652258395765,128.5747392920618,A,kakao_place_bldg,302705980,군위휴게소주유소 부산방향,0.53,"캠퍼스·단지 건물 좌표(구분어 주유소, 묶음 좌표에서 35m)"
WC028520,군위(부산)휴게소,36.2652258395765,128.5747392920618,A,kakao_place_bldg,302705980,군위휴게소주유소 부산방향,0.53,"캠퍼스·단지 건물 좌표(구분어 휴게소, 묶음 좌표에서 35m)"
WC007438,군위(부산)휴게소,36.2652258395765,128.5747392920618,A,kakao_place_bldg,302705980,군위휴게소주유소 부산방향,0.53,"캠퍼스·단지 건물 좌표(구분어 휴게소, 묶음 좌표에서 35m)"
WC007436,군위(부산)주유소,36.2652258395765,128.5747392920618,A,kakao_place_bldg,302705980,군위휴게소주유소 부산방향,0.53,"캠퍼스·단지 건물 좌표(구분어 주유소, 묶음 좌표에서 35m)"
WC016016,한국족보박물관 공중화장실,36.2840180033613,127.386885561999,A,kakao_place_bldg,17562738,뿌리공원 한국족보박물관,0.78,"캠퍼스·단지 건물 좌표(구분어 한국족보박물관, 묶음 좌표에서 198m)"
WC016013,뿌리공원 관광안내소 공중화장실,36.2841167118365,127.386458621638,A,kakao_place_bldg,27091646,뿌리공원 관광안내소,1.0,"캠퍼스·단지 건물 좌표(구분어 뿌리공원관광안내소, 묶음 좌표에서 217m)"
WC023672,충북도립대학교 라이프스타일센터 화장실,36.298872182472806,127.57319026903497,A,kakao_place_bldg,514764077,충북도립대학교 라이프스타일센터,1.0,"캠퍼스·단지 건물 좌표(구분어 라이프스타일센터, 묶음 좌표에서 157m)"
WC023670,충북도립대학교 복지관 화장실,36.3047353032405,127.569591318984,A,kakao_place_bldg,9275839,옥천군 노인복지관,0.33,"캠퍼스·단지 건물 좌표(구분어 복지관, 묶음 좌표에서 574m)"
WC023669,충북도립대학교 미래관 화장실,36.3003368226705,127.572013079709,A,kakao_place_bldg,17568746,충북도립대학 미래관,0.95,"캠퍼스·단지 건물 좌표(구분어 미래관, 묶음 좌표에서 39m)"
WC023668,충북도립대학교 공학관 화장실,36.3002292630233,127.572644655752,A,kakao_place_bldg,688305569,충북도립대학 공학관,0.95,"캠퍼스·단지 건물 좌표(구분어 공학관, 묶음 좌표에서 52m)"
WC023667,충북도립대학교 정보관 화장실,36.3006477347737,127.572576462449,A,kakao_place_bldg,17560865,충북도립대학 정보관,0.95,"캠퍼스·단지 건물 좌표(구분어 정보관, 묶음 좌표에서 82m)"
WC023557,옥천군농업기술센터 1층 화장실,36.3001270361169,127.595778495164,A,kakao_place_bldg,9271692,옥천군농업기술센터,1.0,"캠퍼스·단지 건물 좌표(구분어 옥천군농업기술센터, 묶음 좌표에서 30m)"
WC023556,옥천군농업기술센터 2층 화장실,36.3001270361169,127.595778495164,A,kakao_place_bldg,9271692,옥천군농업기술센터,1.0,"캠퍼스·단지 건물 좌표(구분어 옥천군농업기술센터, 묶음 좌표에서 30m)"
WC023634,관성회관 1층 화장실,36.3020388628262,127.57338823434,A,kakao_place_bldg,23989830,관성회관,1.0,"캠퍼스·단지 건물 좌표(구분어 관성회관, 묶음 좌표에서 245m)"
WC023633,관성회관 2층 화장실,36.3020388628262,127.57338823434,A,kakao_place_bldg,23989830,관성회관,1.0,"캠퍼스·단지 건물 좌표(구분어 관성회관, 묶음 좌표에서 245m)"
WC023549,옥천공설운동장,36.3024196781574,127.57440639115,A,kakao_place_bldg,11585960,옥천공설운동장,1.0,"캠퍼스·단지 건물 좌표(구분어 옥천공설운동장, 묶음 좌표에서 145m)"
WC023629,옥천군다목적회관 1층 화장실,36.3074913810909,127.57367755726,A,kakao_place_bldg,12666778,옥천군 다목적회관,1.0,"캠퍼스·단지 건물 좌표(구분어 군다목적회관, 묶음 좌표에서 133m)"
WC023628,옥천군다목적회관 2층 화장실,36.3074913810909,127.57367755726,A,kakao_place_bldg,12666778,옥천군 다목적회관,1.0,"캠퍼스·단지 건물 좌표(구분어 군다목적회관, 묶음 좌표에서 133m)"
WC023627,옥천군다목적회관 3층 화장실,36.3074913810909,127.57367755726,A,kakao_place_bldg,12666778,옥천군 다목적회관,1.0,"캠퍼스·단지 건물 좌표(구분어 군다목적회관, 묶음 좌표에서 133m)"
WC023626,옥천군다목적회관 4층 화장실,36.3074913810909,127.57367755726,A,kakao_place_bldg,12666778,옥천군 다목적회관,1.0,"캠퍼스·단지 건물 좌표(구분어 군다목적회관, 묶음 좌표에서 133m)"
WC023625,옥천군다목적회관 5층 화장실,36.3074913810909,127.57367755726,A,kakao_place_bldg,12666778,옥천군 다목적회관,1.0,"캠퍼스·단지 건물 좌표(구분어 군다목적회관, 묶음 좌표에서 133m)"
WC023651,옥천청소년수련관 별관 1층 화장실,36.3069609331991,127.57679010045712,A,kakao_place_bldg,1335325050,옥천군청소년수련관 별관,0.95,"캠퍼스·단지 건물 좌표(구분어 수련관별관, 묶음 좌표에서 34m)"
WC023650,옥천청소년수련관 별관 2층 화장실,36.3069609331991,127.57679010045712,A,kakao_place_bldg,1335325050,옥천군청소년수련관 별관,0.95,"캠퍼스·단지 건물 좌표(구분어 수련관별관, 묶음 좌표에서 34m)"
WC023649,옥천 청소년실내체육관,36.3062548971558,127.577063250203,A,kakao_place_bldg,1928447213,옥천군청소년실내체육관,0.95,"캠퍼스·단지 건물 좌표(구분어 실내체육관, 묶음 좌표에서 51m)"
WC015913,동구청,36.31177684421038,127.4548049053032,A,kakao_place_bldg,13142544,대전광역시동구청,0.55,"캠퍼스·단지 건물 좌표(구분어 동구청, 묶음 좌표에서 31m)"
WC015827,대전여자고등학교(구조관),36.3295597976563,127.447876108245,A,kakao_place_bldg,27550074,대전여자고등학교 구조관,1.0,"캠퍼스·단지 건물 좌표(구분어 구조관, 묶음 좌표에서 152m)"
WC015826,대전여자고등학교(별관),36.326925443775,127.450092883619,A,kakao_place_bldg,1638280578,영화정 별관,0.27,"캠퍼스·단지 건물 좌표(구분어 별관, 묶음 좌표에서 484m)"
WC016669,노은농수산물도매시장 구근류동,36.3658822392874,127.319414339297,A,kakao_place_bldg,17575856,노은 농수산물도매시장 구근류동,1.0,"캠퍼스·단지 건물 좌표(구분어 구근류동, 묶음 좌표에서 39m)"
WC016667,노은농수산물도매시장 양념동,36.36622573935844,127.32003081665724,A,kakao_place_bldg,17581453,노은 농수산물도매시장 양념동,1.0,"캠퍼스·단지 건물 좌표(구분어 양념동, 묶음 좌표에서 103m)"
WC016664,노은농수산물도매시장 환경관리동,36.3658090340623,127.322511675741,A,kakao_place_bldg,17575845,노은 농수산물도매시장 환경관리동,1.0,"캠퍼스·단지 건물 좌표(구분어 환경관리동, 묶음 좌표에서 317m)"
WC016832,약초원관리동,36.3647813285169,127.342084673605,A,kakao_place_bldg,576072197,충남대학교 대덕캠퍼스 약초원관리동,0.55,"캠퍼스·단지 건물 좌표(구분어 약초원관리동, 묶음 좌표에서 396m)"
WC016830,사회과학대학,36.366379655778154,127.34220866772435,A,kakao_place_bldg,10834940,충남대학교 사회과학대학,0.71,"캠퍼스·단지 건물 좌표(구분어 사회과학대학, 묶음 좌표에서 222m)"
WC016828,한누리회관,36.3674939629043,127.342678202406,A,kakao_place_bldg,17568019,충남대학교 대덕캠퍼스 한누리회관,0.5,"캠퍼스·단지 건물 좌표(구분어 한누리회관, 묶음 좌표에서 130m)"
WC016823,동물병원,36.37117528746475,127.33855794178419,A,kakao_place_bldg,1967197356,유성튼튼동물병원,0.67,"캠퍼스·단지 건물 좌표(구분어 동물병원, 묶음 좌표에서 421m)"
WC016814,트레이닝센터,36.3694595981917,127.339459784086,A,kakao_place_bldg,1550034440,JP트레이닝센터,0.86,"캠퍼스·단지 건물 좌표(구분어 트레이닝센터, 묶음 좌표에서 234m)"
WC016813,실내체육관,36.3715777807093,127.341523827672,A,kakao_place_bldg,25045365,충남대학교 실내체육관,0.67,"캠퍼스·단지 건물 좌표(구분어 실내체육관, 묶음 좌표에서 362m)"
WC016812,디자인관,36.3717092628494,127.34344106863,A,kakao_place_bldg,17562088,충남대학교 디자인관,0.62,"캠퍼스·단지 건물 좌표(구분어 디자인관, 묶음 좌표에서 408m)"
WC016811,미술관,36.37106673852,127.343750257273,A,kakao_place_bldg,17563872,충남대학교 미술관,0.55,"캠퍼스·단지 건물 좌표(구분어 미술관, 묶음 좌표에서 357m)"
WC016808,공동실험실습관,36.3687855793529,127.341021332134,A,kakao_place_bldg,9474398,충남대학교 공동실험실습관,0.74,"캠퍼스·단지 건물 좌표(구분어 공동실험실습관, 묶음 좌표에서 77m)"
WC016807,인문대학,36.3684716915641,127.342379401826,A,kakao_place_bldg,17558393,충남대학교 인문대학,0.62,"캠퍼스·단지 건물 좌표(구분어 인문대학, 묶음 좌표에서 66m)"
WC016806,백마교양교육관,36.3679150337849,127.340393532437,A,kakao_place_bldg,17555953,충남대학교 대덕캠퍼스 백마교양교육관,0.58,"캠퍼스·단지 건물 좌표(구분어 백마교양교육관, 묶음 좌표에서 123m)"
WC016795,농업생명공학관,36.3686067587159,127.34926634585,A,kakao_place_bldg,17564345,충남 대학교 농업생명공학관,0.74,"캠퍼스·단지 건물 좌표(구분어 농업생명공학관, 묶음 좌표에서 682m)"
WC016793,대학본부 별관,36.368166444998,127.346977854516,A,kakao_place_bldg,27074642,충남대학교 대덕캠퍼스 대학본부별관,0.55,"캠퍼스·단지 건물 좌표(구분어 대학본부별관, 묶음 좌표에서 476m)"
WC016792,대학본부,36.3687976075753,127.346860312776,A,kakao_place_bldg,17564407,충남대학교 대덕캠퍼스 대학본부,0.44,"캠퍼스·단지 건물 좌표(구분어 대학본부, 묶음 좌표에서 468m)"
WC016787,학군단,36.3723186986891,127.347098813635,A,kakao_place_bldg,17564832,충남대학교 학군단,0.55,"캠퍼스·단지 건물 좌표(구분어 학군단, 묶음 좌표에서 659m)"
WC016786,박물관,36.3635386181168,127.345526644244,A,kakao_place_bldg,17567427,충남대학교 자연사박물관,0.43,"캠퍼스·단지 건물 좌표(구분어 박물관, 묶음 좌표에서 635m)"
WC016785,중앙도서관,36.3702455521552,127.346010942599,A,kakao_place_bldg,8105719,충남대학교 대덕캠퍼스 중앙도서관,0.5,"캠퍼스·단지 건물 좌표(구분어 도서관, 묶음 좌표에서 444m)"
WC016783,약학대학,36.3689955914964,127.343210738086,A,kakao_place_bldg,10835308,충남대학교 약학대학,0.62,"캠퍼스·단지 건물 좌표(구분어 약학대학, 묶음 좌표에서 157m)"
WC016775,환경관리동,36.3655958394142,127.347135807617,A,kakao_place_bldg,1367548685,충남대학교 환경관리동,0.67,"캠퍼스·단지 건물 좌표(구분어 환경관리동, 묶음 좌표에서 577m)"
WC016770,정심화 국제문화회관,36.3633997966212,127.346163365642,A,kakao_place_bldg,26844234,충남대학교 정심화국제문화회관 대덕홀,0.69,"캠퍼스·단지 건물 좌표(구분어 정심화국제문화회관, 묶음 좌표에서 680m)"
